name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Leeds,2022-01-26,7.2,2.1,5.1,3.3,-2,0.9,3,86.5,0.031,100,4.17,rain,0,0,57.7,36.9,257.7,1028.1,80.5,23.1,25.6,2.2,2,10,2022-01-26T08:02:10,2022-01-26T16:35:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-01-27,8.9,3.6,7.1,5,0.7,3.3,4.8,85.7,1.88,100,29.17,rain,0,0,61.4,35.1,278.4,1025.2,55.2,35.6,50.3,4.3,3,10,2022-01-27T08:00:40,2022-01-27T16:37:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-01-28,9.3,2.5,5.8,5.9,-0.1,2.5,4.4,91,0.095,100,8.33,rain,0,0,54.6,30.6,250.1,1030.1,80.2,30.3,14.6,1.3,1,10,2022-01-28T07:59:07,2022-01-28T16:39:50,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-01-29,10.6,3.8,8,10.6,-0.6,4,4.6,79.4,0.36,100,20.83,rain,0,0,95.1,56.2,276.8,1022.7,65.8,31.3,46.1,4,3,10,2022-01-29T07:57:32,2022-01-29T16:41:48,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03382099999,C9600,03351099999"
Leeds,2022-01-30,6.3,0.9,3.5,1.6,-2,-0.2,0.7,81.7,3.94,100,16.67,rain,0,0,67.1,41.9,249,1026.4,61.3,28,53.5,4.5,3,10,2022-01-30T07:55:55,2022-01-30T16:43:46,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-01-31,5.9,2.7,4.4,1.7,-3.5,-0.6,0,73.4,0.699,100,16.67,rain,0,0,82.2,51.7,295.4,1021.3,66.4,38.2,71.5,6.2,3,10,2022-01-31T07:54:15,2022-01-31T16:45:44,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-01,9.6,6.2,8.3,5.4,1.8,4,5.6,83.4,0.102,100,12.5,rain,0,0,76,45.5,283.1,1017.1,85.7,30.6,60.8,5.3,3,10,2022-02-01T07:52:34,2022-02-01T16:47:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-02,8.9,7.2,8.1,6.9,4,4.9,7.1,93,0.125,100,8.33,rain,0,0,52.7,30.3,272.8,1018.7,94.6,24.4,21.2,1.7,2,10,2022-02-02T07:50:50,2022-02-02T16:49:42,0.04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03382099999,03351099999"
Leeds,2022-02-03,9.2,6.7,7.8,6.2,3.2,4.5,5.8,87.2,0.176,100,8.33,rain,0,0,61.4,39.3,236.8,1009,92.9,41,16.3,1.5,1,10,2022-02-03T07:49:05,2022-02-03T16:51:42,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"E8328,03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-04,8.2,2,3.4,4.4,-2.8,-1,1.2,85.8,3.303,100,58.33,rain,0,0,54.5,31.7,273.5,1007.4,70.7,39.3,69,6.1,4,10,2022-02-04T07:47:17,2022-02-04T16:53:42,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-05,7.6,2.2,5.1,2.6,-2.9,0,3.2,87.7,15.583,100,62.5,rain,0,0,73,46.8,242.3,1009.7,87,22.4,20.9,1.8,2,10,2022-02-05T07:45:28,2022-02-05T16:55:42,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-06,6.4,1.9,4.3,1.8,-4.9,-1,2,85,14.793,100,75,"rain,snow",0,0,70.9,40.1,279.9,1001.9,65.4,38.2,56.9,4.9,3,10,2022-02-06T07:43:37,2022-02-06T16:57:43,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03382099999,03351099999"
Leeds,2022-02-07,9,0.6,4.8,5.7,-3.6,1,2.5,84.9,0.813,100,25,"rain,snow",0,0,52.9,29.6,246.4,1020.7,51.5,34.2,51,4.4,3,10,2022-02-07T07:41:44,2022-02-07T16:59:43,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"E8328,03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-08,10.7,8.8,9.6,10.7,4.9,7.2,7.8,88.7,1.521,100,58.33,rain,0,0,63.7,36.8,238.2,1018.8,95.9,27.4,30.6,2.6,2,10,2022-02-08T07:39:49,2022-02-08T17:01:44,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-09,8.7,3.9,6.1,5.1,0,2.3,3.2,81.9,3.036,100,37.5,rain,0,0,51,28.1,260.1,1019.8,67.2,42.4,63.3,5.5,3,10,2022-02-09T07:37:53,2022-02-09T17:03:45,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-10,5.6,2.1,3.4,0.6,-2.6,-1.3,0.4,81,0.177,100,12.5,rain,0,0,56.9,34.5,268.6,1019.5,49.3,38,64.5,5.5,3,10,2022-02-10T07:35:55,2022-02-10T17:05:45,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-11,5.1,-1.3,2.1,2.2,-3.8,-0.9,-0.2,85,0.088,100,4.17,rain,0,0,38.1,23.9,219.9,1029.1,47.1,29.7,71.4,6.3,4,10,2022-02-11T07:33:56,2022-02-11T17:07:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-12,7.1,3.5,5.2,3.2,-2,-0.1,2.7,84,3.576,100,45.83,rain,0,0,69,43.3,204.7,1013,93.1,32.7,23.2,2.1,1,10,2022-02-12T07:31:55,2022-02-12T17:09:47,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-13,8.5,5.7,7.3,5.2,2.3,3.5,6.3,93.3,9.697,100,62.5,rain,0,0,53.5,34.3,194.4,994.5,93.8,21.6,8.7,0.7,0,10,2022-02-13T07:29:52,2022-02-13T17:11:47,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-14,6.3,3,4.7,2.3,-1.5,0.4,3.1,89.3,3.563,100,29.17,rain,0,0,49.9,29.7,280.4,994.9,88.5,46.5,29.6,2.5,2,10,2022-02-14T07:27:48,2022-02-14T17:13:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-15,6.9,2.1,4.9,2.6,-2.4,0.7,2.5,84.6,3.23,100,29.17,rain,0,0,59.1,36.5,232.8,1000.2,75.4,25.1,49.9,4.3,4,10,2022-02-15T07:25:43,2022-02-15T17:15:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-16,11.9,5.2,9.2,11.9,1.4,6.9,6.7,84.8,12.661,100,75,rain,0,0,90.6,50.1,248.8,986.9,87.2,15.9,29,2.5,2,10,2022-02-16T07:23:37,2022-02-16T17:17:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,F5682,03344099999,03265099999,03257099999,C9600,03351099999"
Leeds,2022-02-17,6.7,3.2,4.6,1.3,-1.7,-0.2,1.4,80.3,2.598,100,37.5,rain,0,0,73.8,44.7,266.5,1002.2,84,38.3,57.3,5.1,3,10,2022-02-17T07:21:29,2022-02-17T17:19:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03382099999,03351099999"
Leeds,2022-02-18,5.6,1.6,3.5,1.5,-4.7,-2,1.5,87.1,17.577,100,75,"rain,snow",0,0,87.9,53.5,247.7,989.1,86.2,27.4,50.1,4.3,3,10,2022-02-18T07:19:20,2022-02-18T17:21:47,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03346099999,F5682,03344099999,F1692,03265099999,03257099999,03351099999"
Leeds,2022-02-19,2.6,0.2,1.6,-1.5,-4.1,-2.8,0.1,89.8,6.125,100,62.5,"rain,snow",1.5,0.4,54.9,32.5,250.6,1004.5,70.4,25.2,22.5,1.8,1,10,2022-02-19T07:17:10,2022-02-19T17:23:47,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03346099999,F5682,03344099999,03265099999,03257099999,C9600,03351099999"
Leeds,2022-02-20,10.1,2.3,6.6,10.1,-4.3,1.9,5.2,90.7,37.695,100,95.83,"rain,snow",0,0.2,73.8,44,244.7,993.2,90,12.7,13.8,1.2,1,10,2022-02-20T07:14:59,2022-02-20T17:25:46,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-21,8.6,2.1,5.6,4.7,-4.5,0.5,2.7,81.7,4.9,100,37.5,"rain,snow",0.1,0.1,98.8,59.3,279.4,1003.5,75.7,21.2,100.5,8.7,4,10,2022-02-21T07:12:47,2022-02-21T17:27:45,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-22,8.5,4.6,6.5,4,0.3,2.1,3.7,82.8,4.235,100,25,rain,0,0.1,72.5,42.4,251.4,1012.9,57.3,25.8,94,8,5,10,2022-02-22T07:10:33,2022-02-22T17:29:44,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-23,8.3,4.8,6.3,4,-0.6,1.5,2.9,79,6.424,100,33.33,rain,0,0,65.7,42,231.5,1012.5,47.2,37.5,106.1,9.1,5,10,2022-02-23T07:08:19,2022-02-23T17:31:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-02-24,3.6,1.1,2.5,-0.7,-4.9,-2.7,0,83.8,6.076,100,83.33,"rain,snow",0.5,0,60.3,35.3,255.1,1005.4,78.5,29.1,95.8,8.2,4,10,2022-02-24T07:06:04,2022-02-24T17:33:40,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
